3.839
2.267
6.418
5.631
5.54
3.257
5.44
1.949
4.42
6.92
1.458
1.264
3.941
4.602
3.469
13.589
1.445
4.161
4.267
3.135
2.582
3.474
3.209
6.374
3.709
1.532
