3.049
9.044
1.955
1.301
2.412
3.614
4.151
3.858
4.063
17.577
5.646
5.284
2.757
6.794
12.117
7.216
13.062
8.046
3.552
14.022
3.163
2.104
8.788
4.976
6.719
20.891
