4.606
2.103
3.294
3.061
1.974
5.799
3.389
3.053
4.155
1.929
1.899
3.52
1.971
2.109
2.815
2.584
4.469
4.06
4.635
2.364
3.44
1.933
4.123
4.414
4.431
1.665
5.16
3.227
3.134
2.119
3.115
6.361
3.386
8.602
2.726
3.417
1.221
3.854
3.488
1.089
3.8
2.252
