1.172
1.334
2.611
2.886
1.452
1.171
1.353
1.263
1.169
1.121
1.325
3.152
1.87
1.387
1.423
3.02
1.039
1.486
1.38
3.897
1.183
3.013
1.38
1.584
1.054
1.749
1.165
2.331
3.427
1.092
1.426
1.116
1.851
1.337
1.584
1.063
1.008
1.972
1.188
