4.439
4.344
2.597
1.999
4.852
4.202
1.026
2.391
2.666
4.25
3.221
3.381
2.282
1.876
2.947
2.845
1.569
3.647
1.848
1.254
2.431
3.768
2.631
3.145
2.031
3.467
3.282
4.046
4.38
1.288
3.615
3.419
5.88
3.053
3.917
4.66
1.324
