2.121
10.679
15.116
13.512
4.014
5.89
6.914
4.482
4.626
7.757
4.65
3.454
3.273
3.092
3.935
14.251
2.114
3.062
1.463
3.523
1.924
14.341
3.118
6.989
5.726
2.99
10.276
2.12
3.902
39.224
5.187
3.604
